50338
4580	4639	1
4190	7759	1
2459	5981	1
1466	169	1
966	243	1
7126	2068	1
757	6669	1
7428	7400	1
4578	3042	1
7660	5306	1
6374	2746	1
1984	5424	1
5899	122	1
3714	422	1
791	2730	1
6304	6190	1
5750	601	1
3219	1000	1
6303	3110	1
2857	594	1
5305	2007	1
7097	2676	1
2706	6102	1
3112	6669	1
3718	3632	1
126	3647	1
6093	2284	1
2729	5160	1
24	4026	1
5452	7759	1
7295	3477	1
1204	712	1
2019	2532	1
54	883	1
2850	1402	1
791	5870	1
6562	6614	1
7348	7181	1
7343	6927	1
2894	3384	1
1573	2464	1
3989	6669	1
4893	5141	1
4341	6669	1
3942	893	1
942	3647	1
3526	2197	1
4993	3589	1
194	6574	1
3526	5797	1
5292	4450	1
7411	1935	1
5473	278	1
1720	4654	1
5017	3918	1
6353	893	1
3562	7436	1
1441	2464	1
1634	5666	1
4654	1853	1
2545	7809	1
1224	6669	1
3793	7394	1
768	5141	1
1033	6384	1
3286	5187	1
2000	5134	1
4993	5750	1
7684	2464	1
3940	7569	1
4169	2730	1
7112	6237	1
2888	3042	1
2338	594	1
3042	2636	1
5795	5917	1
4659	6526	1
2063	4452	1
4993	4640	1
7612	3567	1
4298	773	1
7009	5870	1
1466	5845	1
523	6700	1
689	243	1
7505	2033	1
2137	4371	1
2963	7181	1
3276	6162	1
4148	7453	1
5657	4888	1
2816	7390	1
3049	740	1
6777	1817	1
1157	2019	1
1251	4888	1
6570	861	1
3677	170	1
6805	7456	1
5705	2610	1
7380	1558	1
3647	5187	1
6598	282	1
645	2951	1
1720	3545	1
6676	4172	1
1033	3578	1
1379	7480	1
2951	7521	1
4384	7265	1
1335	4931	1
267	7344	1
621	6700	1
4674	2841	1
6853	7336	1
5263	891	1
537	4142	1
1745	4799	1
3843	1156	1
2674	2417	1
1634	4011	1
3101	2745	1
6725	2464	1
1074	907	1
3366	773	1
7504	6155	1
7660	3387	1
1734	7336	1
4826	194	1
1029	2464	1
1284	2220	1
3276	2706	1
3448	3390	1
1892	4580	1
879	6215	1
2355	4799	1
4666	1978	1
4683	6526	1
6786	7160	1
2019	4774	1
6689	1644	1
2412	3192	1
54	6383	1
4090	3234	1
1556	1724	1
1019	1728	1
4880	686	1
7590	4915	1
3388	2730	1
3998	243	1
427	488	1
2137	3694	1
3549	2606	1
4826	3396	1
1366	1765	1
872	7432	1
3043	7365	1
4225	3929	1
4654	5901	1
1169	6669	1
3925	686	1
4859	5301	1
1120	243	1
1466	5076	1
2674	7396	1
5347	1764	1
4046	2828	1
6600	2209	1
2459	6947	1
1295	1418	1
537	6110	1
4285	7436	1
1367	4802	1
2085	6526	1
6174	4061	1
7354	7181	1
7283	893	1
1956	1571	1
1459	6215	1
1750	4799	1
1554	6949	1
3696	4011	1
3694	2464	1
3832	4154	1
1120	765	1
5805	1996	1
1634	4654	1
1019	1571	1
1622	7181	1
671	6215	1
1892	2542	1
6752	1724	1
1634	2532	1
5771	5684	1
7222	1728	1
760	7525	1
161	1978	1
3700	6155	1
734	765	1
4722	6215	1
15	5939	1
1572	5493	1
1435	6199	1
654	122	1
1466	2193	1
5571	4147	1
1126	3234	1
3647	328	1
7698	788	1
2432	5530	1
7106	7436	1
876	712	1
4293	1984	1
7285	4904	1
654	3643	1
2892	3643	1
7487	6416	1
5462	3142	1
4165	7181	1
3596	6669	1
3569	6963	1
3526	1430	1
2888	1817	1
3969	255	1
4640	3216	1
2489	3134	1
2487	4799	1
4654	302	1
4384	1014	1
282	6616	1
5466	4776	1
6301	6437	1
5466	3549	1
7428	694	1
113	3622	1
5361	4894	1
6857	2768	1
5264	7018	1
3458	594	1
2180	5377	1
980	6982	1
1623	4367	1
2850	1540	1
2644	1765	1
1657	113	1
282	6598	1
1074	5318	1
3042	5561	1
553	7317	1
5170	3929	1
7358	194	1
788	6498	1
5209	15	1
3647	6487	1
1284	3564	1
1900	1365	1
4993	2019	1
1474	2482	1
5981	243	1
681	2520	1
3803	169	1
5292	4993	1
7365	2422	1
3683	4370	1
6473	2783	1
1158	5501	1
5372	1765	1
1466	1554	1
4640	3504	1
1634	7358	1
15	5068	1
2505	7181	1
3042	2546	1
910	4204	1
3683	2507	1
1952	4799	1
3153	5400	1
716	4375	1
5903	3511	1
3043	3647	1
4061	1114	1
3603	102	1
7660	2000	1
6379	4799	1
6686	3396	1
7669	5870	1
4993	7559	1
4953	686	1
7660	4346	1
5914	2520	1
6041	5712	1
1573	4730	1
1686	712	1
1203	6526	1
6072	6155	1
4678	5141	1
3647	4996	1
4098	6155	1
1900	192	1
3286	1720	1
1634	5212	1
3150	7456	1
2000	6764	1
2372	2464	1
3064	2549	1
6242	7586	1
4993	2951	1
1623	6212	1
5402	2610	1
2951	5870	1
6387	5141	1
6857	2879	1
1342	917	1
7358	3550	1
6413	944	1
6857	4369	1
4112	2464	1
4733	2594	1
1273	2828	1
2193	3438	1
7365	3191	1
4958	5217	1
3042	7428	1
6317	7181	1
5852	6560	1
3526	5903	1
7698	3873	1
2019	3726	1
2816	1760	1
7750	1425	1
1900	2293	1
4649	184	1
4148	1113	1
4036	1996	1
5989	620	1
7570	5484	1
5972	122	1
2674	2713	1
2019	5750	1
4327	893	1
4191	7759	1
3944	6526	1
1295	1984	1
2850	7734	1
2137	1530	1
7660	3958	1
1534	6200	1
3134	1510	1
5292	5783	1
6277	7563	1
1979	1777	1
4993	7432	1
3754	5870	1
349	1137	1
4999	2520	1
2888	980	1
4993	866	1
5665	483	1
7502	4611	1
1367	6241	1
4580	47	1
6868	2464	1
7227	4449	1
3925	1161	1
1892	5675	1
7556	857	1
671	2464	1
643	355	1
7380	3662	1
520	3390	1
6330	7181	1
2611	4264	1
6660	2544	1
1430	5635	1
2133	5870	1
2000	1542	1
2007	4777	1
4501	7759	1
1943	7577	1
7358	4706	1
4341	2464	1
2340	7759	1
1686	1790	1
7773	4799	1
264	2318	1
1554	5497	1
7202	6568	1
4821	1642	1
5400	4204	1
6106	6304	1
3938	7456	1
3153	4014	1
1634	4105	1
3134	3354	1
4086	7633	1
7358	4716	1
1453	4204	1
1768	7117	1
7069	3244	1
306	5285	1
1623	113	1
2000	4733	1
2019	3458	1
6140	2611	1
5786	4415	1
282	4504	1
4116	3643	1
2459	3958	1
2611	5188	1
1466	5517	1
566	3234	1
4683	243	1
349	1918	1
5808	7456	1
33	122	1
5099	7181	1
3689	1485	1
4597	6155	1
2651	3390	1
2815	6066	1
1538	2828	1
6689	3536	1
4138	773	1
851	1978	1
2209	2545	1
1720	7041	1
5318	2464	1
267	5219	1
6430	4832	1
6502	102	1
7365	1570	1
6303	2520	1
3005	5715	1
5751	1876	1
469	1245	1
176	6155	1
3948	122	1
2645	3390	1
5466	6584	1
1284	103	1
1507	2464	1
3367	6155	1
1623	116	1
4191	170	1
1593	2549	1
3134	5419	1
2180	113	1
1048	6494	1
7227	5297	1
6767	2610	1
204	6461	1
1892	193	1
6346	157	1
54	4435	1
4505	3150	1
4155	5141	1
4654	7339	1
1074	6613	1
2631	7456	1
3101	7750	1
7369	4909	1
3683	1590	1
5226	2464	1
1817	1817	1
4057	3694	1
7505	5419	1
5989	4961	1
5571	4011	1
1984	3384	1
4694	773	1
3042	2334	1
5261	2464	1
4312	2520	1
2354	2354	1
1113	2928	1
1417	7759	1
355	6586	1
1696	7181	1
6942	917	1
6982	3407	1
5810	5079	1
4930	7579	1
1120	857	1
2545	3662	1
3042	708	1
1768	6752	1
6304	1807	1
6598	4580	1
3140	2610	1
1722	2549	1
2534	2347	1
1158	6776	1
3721	5870	1
4625	3191	1
7112	5376	1
1606	6487	1
7259	891	1
6140	3796	1
7750	1245	1
1967	5141	1
5466	6416	1
3569	7181	1
7800	194	1
7671	5870	1
4011	6089	1
6481	2420	1
2180	3226	1
7197	4949	1
2853	342	1
3437	3142	1
4402	3142	1
1558	12	1
4654	3701	1
4993	3042	1
6982	4238	1
6304	1720	1
537	5719	1
5017	3208	1
1273	4491	1
2602	28	1
1720	2668	1
6968	7764	1
3213	2083	1
645	2160	1
5292	6858	1
1284	2888	1
1984	1191	1
1527	6983	1
1853	6066	1
1622	6215	1
5261	5870	1
4057	2065	1
2431	4888	1
6741	2464	1
4789	7181	1
1321	2828	1
1466	5867	1
3064	7764	1
355	288	1
3043	2081	1
422	282	1
5520	3567	1
7013	243	1
4057	3208	1
7428	1053	1
4725	6486	1
3477	4427	1
1900	4184	1
2447	5402	1
643	2019	1
1634	1014	1
1475	4639	1
2561	2730	1
194	1690	1
4640	2841	1
447	6807	1
6277	5420	1
117	6215	1
2166	184	1
4993	3371	1
2011	3632	1
3760	594	1
6473	4578	1
791	2520	1
2019	6180	1
1538	5870	1
2506	2464	1
4958	192	1
7746	5870	1
1128	857	1
7365	7586	1
7365	6832	1
3468	1978	1
6982	5288	1
2545	2602	1
282	2659	1
4304	6669	1
15	3421	1
3433	7181	1
3458	4993	1
3793	5657	1
2545	1554	1
1379	3746	1
2832	4963	1
3042	936	1
1892	2137	1
1984	6358	1
1367	1503	1
3187	243	1
1494	1466	1
3102	3513	1
6600	5012	1
5852	2057	1
3853	7181	1
3360	765	1
4505	1437	1
2137	2052	1
398	6242	1
1892	7379	1
4625	4622	1
1130	6669	1
3677	4078	1
1999	7424	1
5726	6526	1
3396	893	1
4505	4639	1
2602	5571	1
2000	7112	1
2459	6856	1
6174	4594	1
2447	6989	1
293	3142	1
3526	2602	1
6134	6155	1
3347	1978	1
681	5870	1
3150	5079	1
6777	331	1
3031	893	1
4692	1996	1
1157	1556	1
4815	7018	1
1390	3567	1
6033	6473	1
3796	4695	1
72	2520	1
1399	1728	1
3042	2489	1
2894	6487	1
7195	3643	1
7502	861	1
525	243	1
3284	122	1
2674	7023	1
831	891	1
6968	6669	1
5361	6415	1
398	1720	1
1000	6506	1
1892	3134	1
7675	2014	1
1367	2096	1
195	1892	1
6680	5870	1
7660	6704	1
4930	2871	1
1510	7358	1
3360	857	1
2769	7436	1
4188	7456	1
4057	1230	1
1623	1464	1
4389	6568	1
3647	1337	1
537	2783	1
4013	5443	1
2888	1769	1
4580	2292	1
6545	4909	1
7592	7181	1
7428	1548	1
4930	2014	1
7605	7004	1
5473	4725	1
2007	6515	1
7660	7432	1
7380	5665	1
4993	5342	1
3698	773	1
7605	2951	1
4409	2375	1
5253	3981	1
113	157	1
5391	712	1
2545	3822	1
5822	2464	1
4993	5302	1
4930	7227	1
3796	5821	1
7012	7422	1
1304	7436	1
2951	7525	1
3153	2792	1
6304	195	1
3938	7336	1
2180	2019	1
6786	3958	1
1623	1623	1
5209	3858	1
2432	113	1
6740	3142	1
7604	3584	1
5886	1474	1
5665	6613	1
2766	7759	1
2063	7748	1
1367	6704	1
1033	3354	1
4801	5870	1
7716	829	1
6880	773	1
6304	6006	1
6363	243	1
2000	3569	1
6598	2706	1
7358	3195	1
4993	103	1
2007	3037	1
2888	1158	1
1554	5706	1
4285	3643	1
2019	1287	1
4993	5010	1
6277	5067	1
1284	7365	1
3569	169	1
6242	1809	1
7499	7759	1
1158	4349	1
4999	2464	1
5834	2391	1
1496	7695	1
6786	3735	1
6786	3546	1
6351	2549	1
3	618	1
4993	6614	1
2889	2520	1
5174	7456	1
1510	4296	1
6277	4356	1
2846	1001	1
1534	6136	1
2897	6365	1
4646	891	1
2209	5903	1
1634	6804	1
5261	100	1
6426	712	1
4580	655	1
6093	4554	1
5452	2653	1
4475	2799	1
2159	1728	1
4993	6983	1
2019	299	1
144	1257	1
1889	459	1
4953	5592	1
4057	5116	1
1720	4076	1
5586	5870	1
2356	917	1
3042	7712	1
2816	2489	1
1558	6449	1
1475	6142	1
2209	7428	1
4662	891	1
3697	2455	1
1831	4915	1
960	6155	1
6777	7456	1
2019	1590	1
1430	6901	1
1768	7424	1
3549	832	1
2850	731	1
553	2133	1
815	594	1
2706	7815	1
1554	3438	1
2611	1876	1
3153	2610	1
3286	1570	1
4186	5036	1
7152	6155	1
957	6669	1
788	5530	1
7038	5870	1
4057	7020	1
3569	2659	1
1821	5131	1
4384	3338	1
2545	2007	1
6993	6669	1
5005	4888	1
6149	3390	1
3811	1978	1
7505	351	1
1367	6180	1
1284	1367	1
7344	2520	1
33	2520	1
735	126	1
1284	4384	1
3957	2520	1
1129	6526	1
1126	6993	1
2951	7324	1
3976	243	1
5571	1556	1
6614	6215	1
562	5870	1
3134	4191	1
6986	3233	1
4958	7387	1
3647	4852	1
2660	594	1
6786	2334	1
3696	6475	1
1893	708	1
4505	427	1
735	6162	1
5466	1033	1
1158	2931	1
3697	5419	1
5852	1769	1
7227	2594	1
6106	2489	1
4930	6041	1
2019	6106	1
788	5297	1
4654	5299	1
7195	122	1
6106	91	1
7361	3233	1
6825	6182	1
7674	5894	1
2465	1777	1
6106	3887	1
7773	7436	1
7605	5209	1
4384	425	1
7579	5107	1
3569	253	1
5466	1351	1
3793	2751	1
3416	2828	1
195	7358	1
788	537	1
3569	273	1
4057	6952	1
1367	1158	1
4990	2284	1
1367	1226	1
4505	3647	1
3883	3473	1
4372	1777	1
735	771	1
7089	2746	1
4993	4351	1
7146	6215	1
355	3647	1
7037	6155	1
6801	2464	1
7358	6665	1
6111	2549	1
6312	5141	1
3916	3390	1
872	3186	1
3042	5937	1
5574	4931	1
1260	2520	1
2180	1014	1
6304	6559	1
7358	5517	1
2193	1618	1
1999	4281	1
2137	5914	1
355	6415	1
1999	4449	1
2256	243	1
3948	3390	1
1273	7456	1
6375	740	1
3818	2420	1
1126	6786	1
4874	2482	1
7358	1010	1
1019	5141	1
1956	3863	1
4880	893	1
6405	5870	1
1435	5108	1
6828	6259	1
4419	6215	1
5542	5821	1
2611	4010	1
6221	243	1
7358	7750	1
4169	5992	1
1466	6564	1
4505	394	1
1466	219	1
2611	4681	1
2180	5478	1
2532	94	1
1708	800	1
3404	6510	1
4674	4076	1
2063	625	1
4625	7041	1
3181	2610	1
7551	2520	1
5596	6302	1
6857	2612	1
2039	6066	1
4789	5141	1
3683	7031	1
7102	4495	1
3793	7400	1
1554	5718	1
7288	2464	1
1768	6143	1
217	6155	1
6947	703	1
54	2407	1
5892	6526	1
2459	7487	1
732	5870	1
4032	5992	1
2180	5069	1
4148	6632	1
1757	893	1
1622	3142	1
1510	2109	1
2255	4154	1
5527	2875	1
1634	2420	1
3140	4375	1
5783	1181	1
2602	5020	1
3101	1425	1
3793	6487	1
2674	4574	1
4441	6850	1
2487	6215	1
2888	4352	1
4580	3452	1
7227	643	1
672	5870	1
1284	1136	1
1556	1157	1
2409	4888	1
7152	976	1
113	2481	1
1468	1485	1
3153	3195	1
333	7018	1
5571	3062	1
7518	6155	1
3125	3567	1
3647	1984	1
4732	1249	1
5172	2610	1
7108	243	1
7358	7021	1
1284	398	1
537	5402	1
2209	1929	1
2063	2528	1
2039	5079	1
2765	6347	1
7480	2090	1
1284	4630	1
1157	2513	1
2354	4114	1
6304	3569	1
7558	1485	1
6473	1226	1
6786	1464	1
4293	6174	1
1831	6285	1
7239	2828	1
4508	686	1
3545	2828	1
2019	7688	1
4580	4281	1
5794	423	1
2734	7181	1
2545	5419	1
3341	7181	1
4057	2171	1
7579	5095	1
6304	3871	1
2490	1765	1
7579	1046	1
422	5342	1
3752	7764	1
1308	5894	1
6741	3643	1
6232	2464	1
5936	4971	1
2246	1111	1
3683	548	1
6303	116	1
4057	7590	1
1453	1386	1
6448	7456	1
5361	5141	1
6680	6215	1
4733	2513	1
1817	4777	1
7612	5870	1
2765	1485	1
4410	3142	1
5205	2520	1
732	122	1
1657	5040	1
6242	6544	1
6174	3042	1
6820	594	1
4113	6105	1
7579	6639	1
444	3643	1
4654	2201	1
1131	5592	1
3118	2520	1
3042	1111	1
6174	3438	1
4545	3929	1
2137	2816	1
7662	2019	1
1534	5767	1
7332	7181	1
7295	6580	1
6786	1151	1
2951	3796	1
1510	4930	1
566	7436	1
2894	561	1
1475	2633	1
5852	3419	1
2545	5750	1
3793	4611	1
2180	2171	1
2932	3929	1
3694	1777	1
3885	144	1
4244	7436	1
2033	5087	1
5893	4246	1
3385	6526	1
4839	7181	1
5261	1634	1
5473	3397	1
2505	5870	1
355	5717	1
7671	893	1
1529	2610	1
980	4733	1
5394	5870	1
2202	4204	1
7380	6737	1
5903	7110	1
3153	5205	1
6525	6155	1
5903	1158	1
6601	1749	1
6157	2520	1
7054	6486	1
1984	2507	1
6106	3376	1
1448	917	1
1817	6016	1
5941	893	1
3785	3130	1
579	7456	1
5391	1466	1
1720	3410	1
3153	2452	1
1115	6815	1
7369	5141	1
422	194	1
1284	3191	1
1278	1399	1
743	3929	1
5473	4057	1
2356	2653	1
650	6215	1
1510	148	1
4026	2464	1
1278	1764	1
1304	773	1
4228	2875	1
4274	594	1
5808	7336	1
699	2481	1
4580	3824	1
7306	7436	1
7572	7181	1
2209	4993	1
2545	3549	1
4190	1728	1
4733	1284	1
3921	3156	1
1995	6106	1
5292	4371	1
1844	6927	1
6415	2520	1
2561	5870	1
2216	5237	1
1549	3513	1
3684	6437	1
1267	594	1
4958	6949	1
3743	3292	1
4488	243	1
5852	7085	1
3647	2222	1
2222	6593	1
6961	3643	1
1892	3677	1
2303	5141	1
639	7424	1
3153	2464	1
6277	6872	1
5376	1978	1
4993	7618	1
204	4640	1
3042	5595	1
1623	6337	1
3802	6669	1
1556	5571	1
3603	6182	1
195	4057	1
4630	243	1
7696	7525	1
7480	89	1
7358	1191	1
6033	7393	1
4930	3146	1
2459	2681	1
1367	1530	1
1999	6016	1
3569	2019	1
6613	2951	1
284	7759	1
7674	1001	1
1158	5852	1
4874	2558	1
7579	1946	1
3677	1565	1
6902	2828	1
15	3733	1
750	3142	1
3766	4204	1
3991	765	1
1999	5151	1
2611	3762	1
6171	893	1
2137	282	1
1021	2520	1
654	2828	1
5750	1196	1
7497	2520	1
4641	6949	1
4041	5026	1
5530	2464	1
3367	243	1
2545	15	1
2222	2238	1
1722	7456	1
5486	2284	1
1466	204	1
2546	103	1
3803	108	1
1900	2915	1
7645	4204	1
2801	1688	1
3580	2284	1
1036	5	1
1096	6105	1
7695	7066	1
5413	6526	1
1367	6304	1
5798	1978	1
2545	2784	1
7660	7031	1
1813	871	1
1367	740	1
5473	5821	1
2487	4154	1
2666	5141	1
3647	2102	1
7380	3677	1
7339	7284	1
7680	6298	1
3647	533	1
3153	6498	1
3430	6510	1
1015	4532	1
2019	1769	1
7358	4591	1
7660	5666	1
1081	2520	1
4047	7436	1
1931	7759	1
194	422	1
1984	7171	1
7227	3845	1
4958	3958	1
1686	7308	1
1527	1527	1
5667	5906	1
3112	6215	1
7605	2674	1
1745	4204	1
4293	7662	1
788	2325	1
219	1601	1
1956	4878	1
1094	1139	1
4580	4078	1
2351	5197	1
4061	6639	1
1623	5759	1
1457	2828	1
2137	7215	1
942	703	1
4508	1571	1
4826	6233	1
2921	4669	1
3685	342	1
113	2730	1
7411	4505	1
2363	321	1
3796	883	1
1871	1571	1
1875	2731	1
5734	3643	1
2489	3569	1
1844	1161	1
469	7447	1
2459	2325	1
7126	4930	1
6600	6140	1
5258	2391	1
4993	7554	1
4930	1312	1
7126	7126	1
2536	4204	1
1556	4874	1
2591	857	1
1448	157	1
3276	1702	1
3153	3557	1
15	5817	1
54	3811	1
6740	157	1
5786	1137	1
6508	1777	1
6175	122	1
5292	3191	1
5903	1794	1
4709	1996	1
4993	6277	1
3101	126	1
942	2459	1
1367	6473	1
1720	6304	1
45	1571	1
7192	2731	1
7288	6568	1
7779	2464	1
5261	7181	1
3916	5870	1
7594	712	1
2137	7586	1
4384	976	1
7358	1147	1
5882	1181	1
1984	1606	1
6106	7085	1
7605	6737	1
5782	1777	1
3450	4931	1
7568	1161	1
3803	2036	1
195	5400	1
1999	6304	1
1428	2730	1
1367	2077	1
733	122	1
1821	7041	1
2000	4625	1
2369	891	1
7558	1571	1
4341	2520	1
4654	4802	1
1466	3579	1
879	4204	1
4169	2520	1
3458	7344	1
15	7313	1
2180	5064	1
1817	1014	1
3042	4452	1
1367	4349	1
2850	3697	1
3647	7502	1
6929	5870	1
2180	282	1
99	765	1
2019	3873	1
3747	5141	1
4958	1684	1
7800	703	1
5823	1571	1
7680	3647	1
3793	737	1
438	5141	1
3647	2602	1
422	5985	1
1593	594	1
7716	2482	1
1534	1510	1
2609	5141	1
6449	459	1
7173	194	1
5253	6549	1
5520	6215	1
3944	594	1
4777	5894	1
2019	3569	1
2447	7432	1
4198	5658	1
4801	6321	1
5571	2489	1
6690	6669	1
1367	5297	1
7719	1335	1
2295	2464	1
1284	1716	1
1984	2841	1
1723	4375	1
1367	5174	1
6786	2180	1
1466	5164	1
110	3929	1
1510	5209	1
7373	2391	1
7227	2734	1
1534	4035	1
6811	3142	1
2193	1892	1
6012	686	1
3693	2875	1
24	5783	1
7669	2464	1
3064	893	1
2089	1728	1
3569	7579	1
1865	917	1
1900	1554	1
6711	1571	1
2137	2871	1
2000	724	1
5571	1111	1
3557	4204	1
4993	4932	1
6965	6947	1
355	2417	1
6535	2828	1
806	594	1
816	3567	1
1466	6901	1
5782	5870	1
6857	3668	1
590	917	1
5903	682	1
7030	5870	1
6600	5141	1
4714	1935	1
3313	2930	1
2019	1911	1
5683	4204	1
7579	3717	1
5305	7579	1
5903	7605	1
2019	1900	1
639	4894	1
1284	3958	1
2013	2520	1
2657	7181	1
761	740	1
2757	1257	1
282	116	1
1367	2137	1
1429	102	1
3242	576	1
1294	5870	1
7605	3781	1
3647	1295	1
680	3407	1
7294	2930	1
1984	708	1
3569	5517	1
3153	4034	1
4930	7324	1
5241	2083	1
2619	7181	1
6473	2546	1
1158	6242	1
2602	2841	1
5248	1673	1
2222	4083	1
5203	1510	1
2193	4639	1
4484	6621	1
2706	4370	1
6303	4993	1
5903	2790	1
1435	1777	1
47	6769	1
3870	4721	1
5716	2347	1
6013	740	1
5852	740	1
6233	4826	1
2317	7764	1
3043	2137	1
1069	5870	1
457	2610	1
3802	4931	1
1042	765	1
7758	891	1
4134	5163	1
1140	7648	1
7358	513	1
4625	1984	1
6844	3390	1
1892	3572	1
5508	857	1
1466	4793	1
3670	2730	1
5688	3062	1
4993	3719	1
6947	6632	1
5571	3189	1
7380	3062	1
4464	7764	1
1461	7436	1
3578	243	1
194	4076	1
5867	3643	1
6544	3234	1
6277	5138	1
1956	6234	1
2063	7271	1
5673	3929	1
2071	2520	1
4536	1877	1
4026	2520	1
2951	7108	1
4293	1817	1
1622	2520	1
7480	7003	1
4993	231	1
592	3624	1
282	1876	1
2354	3412	1
101	893	1
5473	5473	1
4609	594	1
1510	6983	1
639	4656	1
250	6669	1
2535	2137	1
7288	5906	1
3706	342	1
5241	7456	1
463	1571	1
349	4749	1
1074	7003	1
4138	7436	1
355	3942	1
126	7393	1
6601	5628	1
4604	243	1
79	1386	1
2247	107	1
3101	6633	1
6398	2549	1
5989	3395	1
4057	633	1
2052	2535	1
4191	1111	1
3181	6437	1
3906	4812	1
2137	7473	1
2942	618	1
1466	7748	1
5734	4799	1
3802	5766	1
5852	2790	1
4580	3396	1
194	6658	1
3782	1765	1
6089	3600	1
4822	3800	1
5786	1001	1
4191	3062	1
3647	4904	1
194	425	1
4641	5411	1
5655	269	1
2063	1517	1
7191	1777	1
4179	917	1
2327	4204	1
5920	29	1
7502	4359	1
3230	4931	1
4714	4647	1
5989	6649	1
3949	5870	1
7814	1777	1
7250	6526	1
553	6150	1
4733	7432	1
7616	7759	1
2706	7023	1
7288	740	1
788	2163	1
1359	5917	1
7583	7336	1
4052	5870	1
5571	5058	1
6506	1000	1
1466	6574	1
1273	1074	1
4625	6383	1
4269	6155	1
5794	2280	1
7480	7799	1
113	4368	1
2023	6215	1
2103	5802	1
6260	1777	1
2380	4255	1
7428	4594	1
5292	2247	1
6982	3782	1
6816	1485	1
2888	2790	1
7482	7759	1
1817	2850	1
2459	537	1
5204	2520	1
72	3390	1
4749	2815	1
1003	2746	1
191	740	1
5750	3929	1
175	3477	1
7444	6669	1
2535	5596	1
5601	1571	1
5754	4375	1
2000	5821	1
4474	7436	1
1889	4931	1
4589	6126	1
6370	6155	1
7038	2464	1
1569	2520	1
3793	3814	1
4384	3438	1
7380	2141	1
4057	7041	1
6598	7502	1
3042	7698	1
3793	6664	1
2459	7660	1
5736	773	1
831	1571	1
4394	3192	1
1623	2734	1
4455	2555	1
589	6105	1
1984	2532	1
3925	2391	1
6525	3192	1
7358	1413	1
49	4382	1
6304	2019	1
1069	4154	1
5112	917	1
6929	4154	1
1135	7759	1
4384	6200	1
4472	2464	1
3886	7456	1
1655	6155	1
1999	1284	1
5322	712	1
2903	2930	1
24	4077	1
7762	5237	1
1504	2610	1
572	4860	1
6949	6669	1
7579	3935	1
6804	3037	1
5586	122	1
2816	1768	1
5283	893	1
7375	6071	1
743	618	1
2013	5870	1
5578	6155	1
296	3643	1
1554	2068	1
2019	3484	1
4679	7181	1
4378	2464	1
6192	7046	1
2489	2068	1
1554	2019	1
3569	4367	1
1632	6215	1
1606	3145	1
125	1386	1
6816	2464	1
3683	1595	1
1532	717	1
6106	3134	1
5678	6155	1
7705	2828	1
4654	2395	1
6857	3724	1
3135	686	1
6777	3254	1
2137	469	1
4625	5376	1
3693	3567	1
3683	6487	1
3549	6658	1
7660	3208	1
6689	1163	1
6853	2520	1
3533	1711	1
6947	3512	1
1158	7480	1
7480	2841	1
3549	4841	1
1475	4997	1
2406	3662	1
7227	6393	1
5838	122	1
4580	103	1
3456	917	1
1278	2068	1
2007	3043	1
6052	594	1
3647	1367	1
1999	6996	1
5749	2347	1
7191	6669	1
6901	1765	1
799	2284	1
3526	4890	1
6853	7181	1
7605	151	1
7579	282	1
5716	5766	1
1534	7716	1
6090	1777	1
282	6217	1
3934	6155	1
2222	4214	1
4148	5508	1
1556	5646	1
5586	2464	1
2465	6105	1
5720	6066	1
1367	1191	1
5969	2464	1
7480	3696	1
5899	5870	1
2037	857	1
427	894	1
4993	1745	1
7007	2653	1
4714	28	1
4886	6944	1
7146	6669	1
3936	2653	1
1475	5036	1
4580	5570	1
3793	6605	1
7773	3929	1
3153	7513	1
4057	5180	1
6982	4716	1
1180	2828	1
3042	3244	1
7428	6983	1
5877	1054	1
4961	2875	1
1558	7705	1
1418	7046	1
3916	712	1
1634	5241	1
28	7456	1
3647	5916	1
1634	7625	1
7358	2180	1
1158	2406	1
3719	5701	1
3549	3396	1
7097	2875	1
2814	1249	1
4993	5186	1
2305	1777	1
5466	2805	1
3286	5025	1
7558	7759	1
6174	7003	1
4057	5444	1
3042	7579	1
2390	1534	1
2471	3929	1
4110	2828	1
4402	5870	1
2969	893	1
2447	2182	1
4580	4356	1
7522	594	1
3789	6669	1
1466	3349	1
3569	282	1
126	2860	1
6689	5817	1
2452	3390	1
2850	1156	1
509	6215	1
1375	4382	1
7428	355	1
831	6105	1
6853	6215	1
2459	5234	1
1565	3468	1
1768	4148	1
2734	857	1
4057	3886	1
1709	7633	1
3754	4204	1
175	7432	1
5473	5015	1
176	5141	1
6573	5712	1
5886	4034	1
204	2545	1
88	7018	1
7329	5870	1
7570	2459	1
4993	7343	1
3647	724	1
6184	4462	1
75	7181	1
4474	2520	1
6184	4572	1
22	1310	1
4580	3288	1
1367	3701	1
1158	5989	1
3240	893	1
3042	4895	1
4474	2828	1
435	4154	1
3286	7271	1
593	740	1
3885	1543	1
2137	2007	1
2137	2365	1
5315	3103	1
6978	917	1
1335	2347	1
3134	2063	1
4993	1950	1
3686	7181	1
1230	5302	1
861	3567	1
6481	4058	1
1641	6155	1
1466	5862	1
2354	5646	1
6605	2520	1
7428	5400	1
5091	7336	1
1724	243	1
5333	4931	1
1251	7181	1
4578	6016	1
4112	2391	1
1466	4408	1
3903	3929	1
5774	686	1
2354	2540	1
1956	6577	1
4077	1590	1
1984	1534	1
5048	2124	1
